nct_id,snapshot_type,version,version_date,primary_outcomes,history_status,history_url
NCT03774472,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03774472?tab=history
NCT03774472,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03774472?tab=history
NCT03774472,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03774472?tab=history
NCT03774472,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03774472?tab=history
NCT03774472,current,current,,Incidence of Adverse Events (Phase I) [Time Frame: Up to 5 years and 4 months],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03774472?tab=history
NCT00887575,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00887575?tab=history
NCT00887575,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00887575?tab=history
NCT00887575,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00887575?tab=history
NCT00887575,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00887575?tab=history
NCT00887575,current,current,,Phase II: The Number of Subjects Exhibiting Pathologic Complete Response to Neoadjuvant Treatment With Sunitinib/Paclitaxel/Carboplatin [Time Frame: at weeks 26-30],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00887575?tab=history
NCT02692755,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02692755?tab=history
NCT02692755,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02692755?tab=history
NCT02692755,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02692755?tab=history
NCT02692755,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02692755?tab=history
NCT02692755,current,current,,Number of Patients Who Complete Planned Oncologic Therapy Without the Development of a Hematological Event [Time Frame: 12 months],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02692755?tab=history
NCT01889238,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01889238?tab=history
NCT01889238,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01889238?tab=history
NCT01889238,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01889238?tab=history
NCT01889238,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01889238?tab=history
NCT01889238,current,current,,Percentage of Participants With Clinical Benefit at Week 16: Evaluable Population [Time Frame: Week 16] | Percentage of Participants With Clinical Benefit at Week 16: Intent-to-Treat (ITT) Population [Time Frame: Week 16],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01889238?tab=history
NCT02871791,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02871791?tab=history
NCT02871791,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02871791?tab=history
NCT02871791,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02871791?tab=history
NCT02871791,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02871791?tab=history
NCT02871791,current,current,,Clinical Benefit Rate (CBR) [Phase 2a] [Time Frame: Disease evaluations were performed every 8 weeks (within 24 weeks of initiation of study treatment) or every 12 weeks (greater than 24 weeks of initiation of study treatment). Treatment duration has a median of 111 days and maximum of 681 days.],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02871791?tab=history
NCT02178722,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02178722?tab=history
NCT02178722,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02178722?tab=history
NCT02178722,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02178722?tab=history
NCT02178722,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02178722?tab=history
NCT02178722,current,current,,Phase 1: Percentage of Participants With Treatment-Emergent Adverse Events (TEAE) and Serious Treatment-Emergent Adverse Events [Time Frame: Approximately 54 months] | Phase 2: Objective Response Rate (ORR) [Time Frame: Approximately 54 months],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02178722?tab=history
NCT04177108,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT04177108?tab=history
NCT04177108,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT04177108?tab=history
NCT04177108,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT04177108?tab=history
NCT04177108,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT04177108?tab=history
NCT04177108,current,current,,"Progression-Free Survival (PFS) According to Response Evaluation Criteria in Solid Tumors (RECIST) Version 1.1 [Time Frame: From Randomization to disease progression, study completion, or death (up to 39 months)] | Overall Survival (OS) [Time Frame: From randomization up to study completion or death (Up to 39 months)]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT04177108?tab=history
NCT01147965,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01147965?tab=history
NCT01147965,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01147965?tab=history
NCT01147965,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01147965?tab=history
NCT01147965,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01147965?tab=history
NCT01147965,current,current,,"Number of Participants With Dose Limiting Toxicities [Time Frame: Every 3 weeks for 9 weeks and every 3 months for 1 year] | Number of Participants With Adverse Events [Time Frame: from the time of first dose to the 30 days past last dose of study drug, up to 330 days]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01147965?tab=history
NCT02981303,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02981303?tab=history
NCT02981303,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02981303?tab=history
NCT02981303,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02981303?tab=history
NCT02981303,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02981303?tab=history
NCT02981303,current,current,,"The Primary Efficacy Endpoint Was ORR, Defined as the Proportion of Subjects Demonstrating CR or PR Based on RECIST v1.1 Criteria. [Time Frame: From the start of study treatment until the first PD based on RECIST v1.1 or start of new cancer therapy, whichever occurred earlier, up to 24 months.]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02981303?tab=history
NCT01602380,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01602380?tab=history
NCT01602380,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01602380?tab=history
NCT01602380,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01602380?tab=history
NCT01602380,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01602380?tab=history
NCT01602380,current,current,,"Comparison of Progression-Free Survival (PFS) in Patients Treated With Fulvestrant With Those Treated With Anastrozole [Time Frame: Baseline RECIST 1.1 assessments (Day 0) and then every 12 weeks until the earliest of disease progression evident, patient dies or has surgery/radiotherapy for their disease (up to approximately 38 months)]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01602380?tab=history
NCT03096847,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03096847?tab=history
NCT03096847,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03096847?tab=history
NCT03096847,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03096847?tab=history
NCT03096847,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03096847?tab=history
NCT03096847,current,current,,"Clinical Benefit Rate (CBR) in Women and Men With Hormone Receptor Positiv, HER-2 Negative Breast Cancer Treated With Ribocilib and Letrozole [Time Frame: At 24 weeks after last patient enrolled in trial]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03096847?tab=history
NCT02448771,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02448771?tab=history
NCT02448771,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02448771?tab=history
NCT02448771,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02448771?tab=history
NCT02448771,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02448771?tab=history
NCT02448771,current,current,,"Clinical Benefit Rate [Time Frame: Assessed for response for up to 34 months] | Clinical Benefit Rate by ESR1 Genotype [Time Frame: Assessed for response for up to 34 months] | Percent of Participants With All Grade Neutrophil Count Decrease [Time Frame: Baseline, until resolution or for 30 days after the subject's last study visit, up to 43 months.]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02448771?tab=history
NCT02131064,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02131064?tab=history
NCT02131064,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02131064?tab=history
NCT02131064,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02131064?tab=history
NCT02131064,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02131064?tab=history
NCT02131064,current,current,,Percentage of Participants With Total Pathological Complete Response (tpCR) Assessed Based on Tumor Samples [Time Frame: Pre-surgery (within 6 weeks after neoadjuvant therapy; up to approximately 6 months)],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02131064?tab=history
NCT02186015,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02186015?tab=history
NCT02186015,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02186015?tab=history
NCT02186015,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02186015?tab=history
NCT02186015,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02186015?tab=history
NCT02186015,current,current,,"Change in Serum 25(OH)D [Time Frame: 0, 8 weeks]",CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02186015?tab=history
NCT01105650,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01105650?tab=history
NCT01105650,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01105650?tab=history
NCT01105650,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01105650?tab=history
NCT01105650,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01105650?tab=history
NCT01105650,current,current,,Response Rate [Time Frame: Month 3],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01105650?tab=history
NCT01142401,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01142401?tab=history
NCT01142401,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01142401?tab=history
NCT01142401,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01142401?tab=history
NCT01142401,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01142401?tab=history
NCT01142401,current,current,,Number of Participants With Progression Free Survival (PFS) at 12 Months [Time Frame: At 12 months] | Number of Participants With Progression Free Survival (PFS) at 6 Months [Time Frame: At 6 months],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01142401?tab=history
NCT03057600,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03057600?tab=history
NCT03057600,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03057600?tab=history
NCT03057600,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03057600?tab=history
NCT03057600,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03057600?tab=history
NCT03057600,current,current,,Overall Response Rate (ORR) [Time Frame: Maximum duration of follow-up for ORR was 14.8 months.],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03057600?tab=history
NCT01073865,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01073865?tab=history
NCT01073865,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01073865?tab=history
NCT01073865,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01073865?tab=history
NCT01073865,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01073865?tab=history
NCT01073865,current,current,,Number of Patients With Progression-free Survival (PFS) at 24 Weeks [Time Frame: 24 weeks after the first dosing],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01073865?tab=history
NCT01401166,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01401166?tab=history
NCT01401166,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01401166?tab=history
NCT01401166,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01401166?tab=history
NCT01401166,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01401166?tab=history
NCT01401166,current,current,,Percentage of Participants by Preferred Method of Drug Administration [Time Frame: Week 24],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01401166?tab=history
NCT03575065,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03575065?tab=history
NCT03575065,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03575065?tab=history
NCT03575065,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03575065?tab=history
NCT03575065,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03575065?tab=history
NCT03575065,current,current,,Objective Response Rate (ORR) as Assessed by Independent Radiology Review (IRC) [Time Frame: From the first dose of pamiparib to first documentation of disease progression while participant is alive (Approximately 2 years and 4 months)],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03575065?tab=history
NCT02527434,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02527434?tab=history
NCT02527434,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02527434?tab=history
NCT02527434,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02527434?tab=history
NCT02527434,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02527434?tab=history
NCT02527434,current,current,,Percentage of Patients With Confirmed Overall Response During Tremelimumab Monotherapy Phase [Time Frame: From baseline to 12 months in the tremelimumab monotherapy phase],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02527434?tab=history
NCT03094052,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03094052?tab=history
NCT03094052,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03094052?tab=history
NCT03094052,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03094052?tab=history
NCT03094052,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03094052?tab=history
NCT03094052,current,current,,Percentage of Participants With Grade 3 or Greater Diarrhea [Time Frame: Up to 6 weeks] | Percentage of Participants Who Did Not Require Loperamide During Multiple Cycles of Treatment [Time Frame: Up to 55 weeks] | Percentage of Participants Who Discontinued Anti-diarrheal Medications for Multiple Cycles of Treatment [Time Frame: Up to 55 weeks] | Percentage of Participants With Treatment-related Adverse Events [Time Frame: Up to 55 weeks] | Number of Participants With Neratinib Dose Holds [Time Frame: Up to 55 weeks] | Number of Participants Who Discontinued Neratinib Early [Time Frame: Up to 55 weeks] | Number of Participants With Neratinib Dose-reductions [Time Frame: Up to 55 weeks],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03094052?tab=history
NCT00849472,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00849472?tab=history
NCT00849472,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00849472?tab=history
NCT00849472,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00849472?tab=history
NCT00849472,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00849472?tab=history
NCT00849472,current,current,,Number of Participants With Pathologic Complete Response (pCR) in the Breast and Nodes [Time Frame: From the start of the study until the time of surgery (average of 221.9 days [standard deviation of 23.65 days] after study entry)],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT00849472?tab=history
NCT02659514,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02659514?tab=history
NCT02659514,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02659514?tab=history
NCT02659514,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02659514?tab=history
NCT02659514,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02659514?tab=history
NCT02659514,current,current,,Objective Response Rate (ORR) [Time Frame: Up to 24 months],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02659514?tab=history
NCT01684215,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01684215?tab=history
NCT01684215,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01684215?tab=history
NCT01684215,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01684215?tab=history
NCT01684215,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01684215?tab=history
NCT01684215,current,current,,Number of Participants With Dose Limiting Toxicities (DLT): Part 1 Phase 1 [Time Frame: Lead-in period (Day -7) up to Day 28 (Cycle 1)] | Number of Participants With Treatment-Related Adverse Events (AEs) and Serious Adverse Events (SAEs): Part 2 Phase 1 [Time Frame: Baseline (Day 1) up to 28 days after last dose of study drug (up to 1673 days)] | Number of Participants With Treatment-Emergent Adverse Events (TEAEs) By Severity: Part 2 Phase 1 [Time Frame: Baseline (Day 1) up to 28 days after last dose of study drug (up to 1673 days)] | Percentage of Participants With 1 Year Progression Free Survival (PFS): Phase 2 [Time Frame: From initiation of treatment up to 12 months],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01684215?tab=history
NCT03179904,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03179904?tab=history
NCT03179904,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03179904?tab=history
NCT03179904,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03179904?tab=history
NCT03179904,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03179904?tab=history
NCT03179904,current,current,,Overall Response Rate [Time Frame: 14 months],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03179904?tab=history
NCT02971761,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02971761?tab=history
NCT02971761,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02971761?tab=history
NCT02971761,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02971761?tab=history
NCT02971761,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02971761?tab=history
NCT02971761,current,current,,Response Rate (Complete Response or Partial Response) [Time Frame: Up to 36 months],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02971761?tab=history
NCT01313117,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01313117?tab=history
NCT01313117,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01313117?tab=history
NCT01313117,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01313117?tab=history
NCT01313117,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01313117?tab=history
NCT01313117,current,current,,Identification of the Optimal Dose of ALA Based on Acceptable Adverse Event(AE) Profile [Time Frame: 4 months],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01313117?tab=history
NCT02435680,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02435680?tab=history
NCT02435680,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02435680?tab=history
NCT02435680,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02435680?tab=history
NCT02435680,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02435680?tab=history
NCT02435680,current,current,,Progression Free Survival (PFS) as Per RECIST v1.1 (by Local Investigator Assessment) [Time Frame: 4 years],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02435680?tab=history
NCT01441596,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01441596?tab=history
NCT01441596,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01441596?tab=history
NCT01441596,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01441596?tab=history
NCT01441596,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01441596?tab=history
NCT01441596,current,current,,Patient Benefit Rate at 12 Weeks [Time Frame: 12 weeks from randomisation],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT01441596?tab=history
NCT03106415,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03106415?tab=history
NCT03106415,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03106415?tab=history
NCT03106415,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03106415?tab=history
NCT03106415,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03106415?tab=history
NCT03106415,current,current,,Maximum Tolerated Dose (MTD) of Pembrolizumab in Combination With Binimetinib Using the Standard 3+3 Design (Phase I) [Time Frame: 35 days] | Objective Response Rate (ORR) as (Phase II) [Time Frame: 3 years],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT03106415?tab=history
NCT02789657,original,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02789657?tab=history
NCT02789657,pre_recruitment,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02789657?tab=history
NCT02789657,pre_primary_completion,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02789657?tab=history
NCT02789657,pre_publication,,,,CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02789657?tab=history
NCT02789657,current,current,,Percent of Patients Who Achieve a pCR [Time Frame: at surgery post approximately 18 weeks of treatment] | Number of of Patients Who Develop Major Toxicities as Defined in Protocol. [Time Frame: From start of neo-adjuvant treatment through approximately 18 weeks.],CURRENT_ONLY_HISTORY_UNAVAILABLE,https://clinicaltrials.gov/study/NCT02789657?tab=history
